index,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type,CEC_hybrid
Delta_Electronics__DES10JB125K01__480V_,480,681.27417,125000.0,128849.703125,900.0,-1.213893e-07,1.6e-05,0.002946,0.000757,37.5,1000.0,143.166337,750.0,1000.0,10/15/2018,Grid Support,
Delta_Electronics__DWE2100_US__480V_,480,11920.5,1887740.0,1952670.0,900.0,-7.06445e-09,2.23687e-05,0.00118707,0.000317026,566.322,1200.0,2169.64,760.0,1200.0,3/1/2021,,N
Delta_Electronics__DWE2800_US__480V_,480,15847.8,2513390.0,2607230.0,900.0,-4.88257e-09,2.34649e-05,0.00130584,0.000555322,754.017,1200.0,2896.93,760.0,1200.0,3/1/2021,,N
Delta_Electronics__Delta_15_TL,0,54.102287,15130.0,15419.472656,700.0,-4.364333e-07,-2.6e-05,-0.000657,-0.000799,4.539,800.0,22.027818,420.0,800.0,,Utility Interactive,
Delta_Electronics__Delta_20_TL,0,45.679836,20200.0,20548.865234,720.0,-2.611474e-07,-3e-05,-0.002118,-0.001285,6.06,800.0,28.540091,500.0,800.0,,Utility Interactive,
Delta_Electronics__E10_BDI__208V_,208,22.7021,8400.0,8672.04,380.0,-1.9318e-06,-3.69756e-06,0.000910448,0.000133249,2.52,480.0,22.8211,280.0,480.0,,,Y
Delta_Electronics__E10_BDI__240V_,240,22.8249,9674.0,9952.06,380.0,-1.40061e-06,-1.26498e-05,-0.000385796,-0.000316499,2.9022,480.0,26.1896,280.0,480.0,,,Y
Delta_Electronics__E10_TL_US_AC___208V_,208,24.1231,8327.2,8544.74,400.0,-1.60023e-06,2.06118e-05,0.00415221,0.000524142,2.49816,480.0,21.3619,350.0,480.0,,,N
Delta_Electronics__E10_TL_US_AC___240V_,240,24.0228,9631.8,9849.88,400.0,-1.29752e-06,1.83766e-05,0.00520564,0.00109403,2.88954,480.0,24.6247,350.0,480.0,,,N
Delta_Electronics__E10_TL_US__208V_,208,22.7021,8400.0,8672.04,380.0,-1.9318e-06,-3.69756e-06,0.000910448,0.000133249,2.52,480.0,22.8211,280.0,480.0,,,Y
Delta_Electronics__E10_TL_US__240V_,240,22.8249,9674.0,9952.06,380.0,-1.40061e-06,-1.26498e-05,-0.000385796,-0.000316499,2.9022,480.0,26.1896,280.0,480.0,,,Y
Delta_Electronics__E30_TL__277V_,277,69.7064,30488.0,31033.5,750.0,-2.68254e-07,-3.04966e-05,-0.00153187,-0.0014978,9.1464,830.0,41.378,515.0,830.0,,,Y
Delta_Electronics__E4_BDI__208V_,208,28.0737,3341.34,3429.53,380.0,-2.2734e-06,-3.75088e-06,0.00344498,0.00494044,1.0024,480.0,9.02509,280.0,480.0,,,Y
Delta_Electronics__E4_BDI__240V_,240,29.3669,3898.18,3991.25,380.0,-1.91297e-06,-1.22859e-05,0.00237053,0.00228238,1.16945,480.0,10.5033,280.0,480.0,,,Y
Delta_Electronics__E4_TL_US_AC___208V_,208,16.6045,3364.0,3428.88,400.0,-2.69803e-06,2.05306e-05,0.00236164,-0.000892037,1.0092,480.0,8.5722,350.0,480.0,,,N
Delta_Electronics__E4_TL_US_AC___240V_,240,18.1911,3888.0,3948.14,400.0,-2.11054e-06,-3.04289e-06,0.00262277,-0.0027926,1.1664,480.0,9.87035,350.0,480.0,,,N
Delta_Electronics__E4_TL_US__208V_,208,19.5698,3360.0,3441.17,380.0,-2.6255e-06,-1.69879e-05,-0.000316746,0.00185267,1.008,480.0,9.0557,200.0,480.0,,,Y
Delta_Electronics__E4_TL_US__240V_,240,18.9831,3870.0,3949.4,380.0,-1.98389e-06,-3.4004e-05,-0.00161411,0.00251521,1.161,400.0,10.3931,200.0,400.0,,,Y
Delta_Electronics__E6_BDI__208V_,208,32.0783,5025.0,5173.56,380.0,-3.43123e-06,-4.08096e-05,0.000765296,-0.00449904,1.5075,480.0,13.6146,280.0,480.0,,,Y
Delta_Electronics__E6_BDI__240V_,240,27.0493,5823.0,5964.63,380.0,-1.40102e-06,-1.48296e-05,0.00230624,0.00191633,1.7469,480.0,15.6964,280.0,480.0,,,Y
Delta_Electronics__E6_TL_US_AC___208V_,208,20.207243,5000.0,5122.861328,400.0,-3.317386e-06,2e-05,0.003091,-0.000229,1.5,480.0,12.807153,350.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E6_TL_US_AC___240V_,240,22.48592,5000.0,5100.890625,400.0,-3.03631e-06,3.605259e-07,0.002393,-0.001652,1.5,480.0,12.752227,350.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E6_TL_US__208V_,208,23.85301,4992.0,5139.57373,380.0,-3.29822e-06,-2e-05,-0.000673,6.3e-05,1.4976,480.0,13.525194,200.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E6_TL_US__240V_,240,23.589697,5760.0,5916.687012,380.0,-2.516862e-06,-2.8e-05,-0.001544,-0.000339,1.728,480.0,15.570229,200.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E8_BDI__208V_,208,26.4676,6677.0,6888.72,380.0,-1.82956e-06,-4.32454e-05,0.00122167,-0.000318635,2.0031,480.0,18.1282,280.0,480.0,,,Y
Delta_Electronics__E8_BDI__240V_,240,31.5063,7716.0,7932.91,380.0,-1.67409e-06,-4.03927e-05,0.00338126,0.00130469,2.3148,480.0,20.8761,280.0,480.0,,,Y
Delta_Electronics__E8_TL_US_AC___208V_,208,24.790634,6500.0,6656.91748,400.0,-2.563097e-06,2.2e-05,0.003199,0.000353,1.95,480.0,16.642294,350.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E8_TL_US_AC___240V_,240,24.968529,6494.0,6622.812012,400.0,-1.982392e-06,1.4e-05,0.004165,0.001701,1.9482,480.0,16.55703,350.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E8_TL_US__208V_,208,28.808176,6656.0,6847.308105,380.0,-2.767143e-06,-5.844314e-06,0.00055,-7.3e-05,1.9968,480.0,18.019232,270.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__E8_TL_US__240V_,240,31.274467,7680.0,7883.431152,380.0,-2.336916e-06,-2.2e-05,-0.000641,-0.000883,2.304,480.0,20.745871,270.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M100U_280__480V_,480,105.896,99975.0,102063.0,710.0,-1.28978e-07,-1.05025e-07,0.00381,0.000979352,3.05,840.0,143.751,550.0,840.0,,,N
Delta_Electronics__M10_4_TL_US__208V_,208,21.5057,8385.0,8649.49,350.0,-1.79179e-06,-1.79959e-06,0.00142216,0.000259831,1.35,480.0,24.7128,280.0,480.0,,,N
Delta_Electronics__M10_4_TL_US__240V_,240,22.8249,9674.0,9952.06,380.0,-1.40061e-06,-1.26498e-05,-0.000385796,-0.000316499,1.38,480.0,26.1896,280.0,480.0,,,N
Delta_Electronics__M10_TL_US__208V_,208,36.4006,8360.0,8633.72,380.0,-3.10129e-06,-4.3153e-06,0.000560318,-0.000211058,1.35,480.0,22.7203,280.0,480.0,8/11/2020,,N
Delta_Electronics__M10_TL_US__240V_,240,38.2819,9620.0,9910.53,380.0,-2.54891e-06,-1.76875e-05,-0.000328256,-0.000863008,1.41,480.0,26.0803,280.0,480.0,8/11/2020,,N
Delta_Electronics__M125HV__600V_,600,212.044,124468.0,126483.0,1000.0,-1.10224e-07,7.77413e-06,0.0020218,-0.000206782,37.3404,1200.0,126.483,860.0,1200.0,11/12/2020,,N
Delta_Electronics__M24U_120__480V_,480,69.9273,26403.0,26885.2,710.0,-2.5204e-07,-2.7447e-05,-0.00120299,-0.000929927,2.6,830.0,37.8664,415.0,830.0,3/2/2020,,N
Delta_Electronics__M24U_121__480V_,480,69.9273,26403.0,26885.2,710.0,-2.5204e-07,-2.7447e-05,-0.00120299,-0.000929927,2.6,830.0,37.8664,415.0,830.0,3/2/2020,,N
Delta_Electronics__M24U_122__480V_,480,69.9273,26403.0,26885.2,710.0,-2.5204e-07,-2.7447e-05,-0.00120299,-0.000929927,2.6,830.0,37.8664,415.0,830.0,3/2/2020,,N
Delta_Electronics__M24U_XXX__480V_,480,69.941391,26403.0,26885.167969,710.0,-2.520397e-07,-2.7e-05,-0.001205,-0.00093,7.9209,830.0,37.866434,415.0,830.0,10/15/2018,Utility Interactive,
Delta_Electronics__M28U_120__480V_,480,69.8871,30709.0,31290.2,710.0,-2.66134e-07,-2.2571e-05,-0.0014743,-0.00143026,2.4,830.0,44.0707,485.0,830.0,3/2/2020,,N
Delta_Electronics__M28U_121__480V_,480,69.8871,30709.0,31290.2,710.0,-2.66134e-07,-2.2571e-05,-0.0014743,-0.00143026,2.4,830.0,44.0707,485.0,830.0,3/2/2020,,N
Delta_Electronics__M28U_122__480V_,480,69.8871,30709.0,31290.2,710.0,-2.66134e-07,-2.2571e-05,-0.0014743,-0.00143026,2.4,830.0,44.0707,485.0,830.0,3/2/2020,,N
Delta_Electronics__M28U_XXX__480V_,480,69.915916,30709.0,31290.234375,710.0,-2.661348e-07,-2.3e-05,-0.001473,-0.00143,9.2127,830.0,44.070753,485.0,830.0,10/15/2018,Utility Interactive,
Delta_Electronics__M36U_120__480V_,480,87.1694,39737.0,40560.9,710.0,-2.7188e-07,-1.41606e-05,-0.000815412,-0.000410457,2.9,830.0,57.1281,520.0,830.0,11/12/2020,,N
Delta_Electronics__M36U_121__480V_,480,87.1694,39737.0,40560.9,710.0,-2.7188e-07,-1.41606e-05,-0.000815412,-0.000410457,2.9,830.0,57.1281,520.0,830.0,11/12/2020,,N
Delta_Electronics__M36U_122__480V_,480,87.1694,39737.0,40560.9,710.0,-2.7188e-07,-1.41606e-05,-0.000815412,-0.000410457,2.9,830.0,57.1281,520.0,830.0,11/12/2020,,N
Delta_Electronics__M36U_XXX__480V_,480,87.185257,39737.0,40560.957031,710.0,-2.71883e-07,-1.4e-05,-0.000814,-0.00041,11.9211,830.0,57.128108,520.0,830.0,10/15/2018,Utility Interactive,
Delta_Electronics__M42U_120__480V_,480,79.801,45972.0,46973.5,710.0,-2.46428e-07,-1.30359e-05,-0.00089694,-0.0006876,2.9,830.0,66.1599,545.0,830.0,11/12/2020,,N
Delta_Electronics__M42U_121__480V_,480,79.801,45972.0,46973.5,710.0,-2.46428e-07,-1.30359e-05,-0.00089694,-0.0006876,2.9,830.0,66.1599,545.0,830.0,11/12/2020,,N
Delta_Electronics__M42U_122__480V_,480,79.801,45972.0,46973.5,710.0,-2.46428e-07,-1.30359e-05,-0.00089694,-0.0006876,2.9,830.0,66.1599,545.0,830.0,11/12/2020,,N
Delta_Electronics__M42U_XXX__480V_,480,79.79184,45972.0,46973.527344,710.0,-2.464277e-07,-1.3e-05,-0.000894,-0.000688,13.7916,830.0,66.159898,545.0,830.0,10/15/2018,Utility Interactive,
Delta_Electronics__M4_TL_US__208V_,208,24.288212,3330.0,3423.517334,380.0,-4.334003e-06,-3.6e-05,-0.000287,1.2e-05,0.999,480.0,9.009256,180.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M4_TL_US__240V_,240,20.414774,3840.0,3934.74585,380.0,-2.937971e-06,-3.8e-05,-0.000912,-0.001163,1.152,480.0,10.354594,180.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M5_TL_US__208V_,208,18.568083,4160.0,4273.356934,380.0,-3.649129e-06,-2.2e-05,-0.000565,-0.000446,1.248,480.0,11.245676,220.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M5_TL_US__240V_,240,19.355026,4860.0,4983.679688,380.0,-2.924031e-06,-3.4e-05,-0.001552,-0.001224,1.458,480.0,13.114947,220.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M60U_120__480V_,480,104.159,65470.0,66772.6,710.0,-1.67792e-07,-2.7598e-05,-0.0061363,-0.00352453,2.86303,800.0,94.0459,540.0,800.0,11/12/2020,,N
Delta_Electronics__M60U_121__480V_,480,104.159,65470.0,66772.6,710.0,-1.67792e-07,-2.7598e-05,-0.0061363,-0.00352453,2.86303,800.0,94.0459,540.0,800.0,11/12/2020,,N
Delta_Electronics__M60U_122__480V_,480,104.159,65470.0,66772.6,710.0,-1.67792e-07,-2.7598e-05,-0.0061363,-0.00352453,2.86303,800.0,94.0459,540.0,800.0,11/12/2020,,N
Delta_Electronics__M60U_260__480V_,480,268.718,59012.0,60183.0,710.0,-1.2219e-07,7.47152e-06,-0.000603948,-9.6114e-05,3.05,900.0,84.7649,390.0,900.0,,,N
Delta_Electronics__M60U_280__480V_,480,227.633,60019.0,60929.7,710.0,-1.33225e-07,2.21492e-06,0.00105343,0.00010139,3.05,840.0,85.8164,550.0,840.0,,,N
Delta_Electronics__M60U_XXX__480V_,480,104.135544,65470.0,66772.53125,710.0,-1.677922e-07,-2.8e-05,-0.006139,-0.003525,19.641,800.0,94.045819,540.0,800.0,10/15/2018,Utility Interactive,
Delta_Electronics__M6_TL_US__208V_,208,24.011452,4990.0,5137.240234,380.0,-3.300292e-06,-2e-05,-0.00063,0.000128,1.497,480.0,13.519053,200.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M6_TL_US__240V_,240,23.898611,5760.0,5915.50293,380.0,-2.502979e-06,-2.8e-05,-0.001483,-0.000276,1.728,480.0,15.567113,200.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M80U_120__480V_,480,71.328,82764.0,84432.9,710.0,-1.30255e-07,-1.6253e-05,-0.00423873,-0.00102822,2.6,800.0,118.92,600.0,800.0,11/12/2020,,N
Delta_Electronics__M80U_121__480V_,480,71.328,82764.0,84432.9,710.0,-1.30255e-07,-1.6253e-05,-0.00423873,-0.00102822,2.6,800.0,118.92,600.0,800.0,11/12/2020,,N
Delta_Electronics__M80U_122__480V_,480,71.328,82764.0,84432.9,710.0,-1.30255e-07,-1.6253e-05,-0.00423873,-0.00102822,2.6,800.0,118.92,600.0,800.0,11/12/2020,,N
Delta_Electronics__M80U_280__480V_,480,257.693,80023.0,81416.2,710.0,-1.56749e-07,5.03247e-06,0.000798534,5.09307e-05,3.05,840.0,114.671,550.0,840.0,,,N
Delta_Electronics__M80U_XXX__480V_,480,71.257782,82764.0,84432.929688,710.0,-1.302562e-07,-1.6e-05,-0.004254,-0.001028,24.8292,800.0,118.919619,600.0,800.0,10/15/2018,Utility Interactive,
Delta_Electronics__M8_TL_US__208V_,208,27.639809,6660.0,6849.569824,380.0,-2.588675e-06,-5.293867e-06,0.000702,0.000252,1.998,480.0,18.025184,270.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__M8_TL_US__240V_,240,30.665789,7680.0,7883.786133,380.0,-2.311861e-06,-2e-05,-0.000916,-0.001175,2.304,480.0,20.746806,270.0,480.0,10/15/2018,Grid Support,
Delta_Electronics__PCS125HV__480V_,480,311.029,124312.0,127304.0,950.0,-9.55974e-08,9.35875e-06,0.0018602,0.000489061,37.2936,1250.0,134.004,815.0,1250.0,,,N
Delta_Electronics__PCS125__480V_,480,681.022,125000.0,128849.0,900.0,-1.21314e-07,1.58773e-05,0.00296371,0.000809601,37.5,1000.0,143.166,750.0,1000.0,,,N
Delta_Electronics__RPI_H7U__208V_,208,18.140888,5990.0,6187.361328,370.0,-3.04935e-06,-5.6e-05,0.002565,0.000552,1.797,400.0,16.722598,280.0,400.0,,Utility Interactive,
Delta_Electronics__RPI_H7U__240V___6kVa_,240,17.24851,6060.0,6226.810059,370.0,-2.156574e-06,-9.8e-05,0.002208,0.002483,1.818,400.0,16.829216,280.0,400.0,,Utility Interactive,
Delta_Electronics__RPI_H7U__240V___7kVa_,240,14.275515,7014.0,7218.364746,370.0,-1.997763e-06,-0.000106,-0.001097,-0.00083,2.1042,400.0,19.509094,280.0,400.0,,Utility Interactive,
Delta_Electronics__SOLIVIA_3_8_NA_G4_TL__208V_,208,14.630354,3320.0,3414.583984,380.0,-4.57847e-06,-1.2e-05,-0.00046,-0.000852,0.996,500.0,8.985747,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_3_8_NA_G4_TL__240V_,240,21.368509,3810.0,3903.818604,380.0,-3.945333e-06,-2.5e-05,-9.6e-05,-0.001178,1.143,500.0,10.273207,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_5_2_NA_G4_TL__208V_,208,31.618309,5200.0,5335.80957,380.0,-3.01169e-06,-2e-05,-0.000145,-0.000354,1.56,500.0,14.041604,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_5_2_NA_G4_TL__240V_,240,29.121243,5200.0,5312.690918,380.0,-1.974599e-06,-2.4e-05,-0.000242,-0.00124,1.56,500.0,13.980766,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_6_6_NA_G4_TL__208V_,208,35.01656,6600.0,6802.745605,380.0,-3.52103e-06,-2.6e-05,-0.00039,-0.000994,1.98,500.0,17.901962,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_6_6_NA_G4_TL__240V_,240,33.202999,6600.0,6761.179688,380.0,-2.518335e-06,-2.6e-05,-0.00037,-0.000872,1.98,500.0,17.792578,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_7_6_NA_G4_TL__208V_,208,35.01656,6600.0,6802.745605,380.0,-3.52103e-06,-2.6e-05,-0.00039,-0.000994,1.98,500.0,17.901962,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Electronics__SOLIVIA_7_6_NA_G4_TL__240V_,240,33.877434,7600.0,7805.277832,380.0,-2.646483e-06,-3.2e-05,-0.000495,-0.001335,2.28,500.0,20.540205,100.0,500.0,10/15/2018,Utility Interactive,
Delta_Energy_Systems__SI_1800_US__208V_,208,25.296877,1800.0,1927.282349,290.0,-1.1e-05,-5.6e-05,-0.00055,-0.002748,0.54,320.0,6.645801,100.0,320.0,,Utility Interactive,
Delta_Energy_Systems__SI_1800_US__240V_,240,27.298796,1800.0,1931.855469,290.0,-1.4e-05,-4.9e-05,-6.5e-05,-0.000246,0.54,320.0,6.661571,100.0,320.0,,Utility Interactive,
Delta_Energy_Systems__SI_2500_US__208V_,208,28.87743,2500.0,2719.352295,290.0,-1.4e-05,-6.3e-05,-0.000973,-0.00183,0.75,320.0,9.377077,100.0,320.0,,Utility Interactive,
Delta_Energy_Systems__SI_2500_US__240V_,240,29.834778,2500.0,2692.282471,290.0,-1.5e-05,-6.6e-05,-0.000433,-0.001468,0.75,320.0,9.283733,100.0,320.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_2_5_NA_G4_TR__208V_,208,29.095316,2550.0,2667.308838,350.0,-3.981788e-06,-1.7e-05,0.000219,-0.000359,0.765,500.0,7.620882,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_2_5_NA_G4_TR__240V_,240,28.930607,2530.0,2636.990234,350.0,-4.532877e-06,-2.1e-05,0.000224,-0.000862,0.759,500.0,7.534258,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_3_3_NA_G4_TR__208V_,208,31.396597,3330.0,3492.325928,350.0,-5.845274e-06,-1.9e-05,0.000302,0.000184,0.999,500.0,9.978074,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_3_3_NA_G4_TR__240V_,240,31.219955,3340.0,3487.211426,350.0,-5.26976e-06,-1.9e-05,0.00028,-0.000105,1.002,500.0,9.963461,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_4_4_NA_G4_TR__208V_,208,42.017582,4528.0,4790.242676,350.0,-6.06328e-06,-2.2e-05,0.000202,0.000425,1.3584,500.0,13.686408,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_4_4_NA_G4_TR__240V_,240,45.011356,4564.0,4800.146484,350.0,-5.545243e-06,-2.1e-05,0.000659,0.000743,1.3692,500.0,13.714704,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_5_0_NA_G4_TR__208V_,208,43.885189,5084.0,5399.886719,350.0,-6.32041e-06,-2.1e-05,0.000357,0.000349,1.5252,500.0,15.428248,100.0,500.0,,Utility Interactive,
Delta_Energy_Systems__SOLIVIA_5_0_NA_G4_TR__240V_,240,41.090553,5140.0,5417.724609,350.0,-4.622574e-06,-1.8e-05,0.000119,0.000266,1.542,500.0,15.479213,100.0,500.0,,Utility Interactive,
Destin_Power_Inc___SAVEEN1000_ES02H_US__440V_,440,5740.504883,1000000.0,1017407.875,830.0,-8.931765e-09,1.3e-05,0.001293,-0.001286,300.0,900.0,1225.79262,740.0,900.0,,Utility Interactive,
Diehl_AKO_Stiftung__4301_S_A__208V_,208,21.337179,3190.0,3414.61084,273.0,-1.1e-05,9.262939e-06,0.00103,-0.000206,2.05,440.0,12.507732,100.0,440.0,,Utility Interactive,
Diehl_AKO_Stiftung__4301_S_A__240V_,240,28.833839,3680.0,3912.249756,298.0,-8.930088e-06,8.333762e-06,0.000718,-0.00027,2.22,440.0,13.128355,100.0,440.0,,Utility Interactive,
Diehl_AKO_Stiftung__Platinum_100_CS_A_HE__208V_,208,923.49469,100000.0,105676.671875,350.0,-3.838257e-07,1.4e-05,0.000617,-0.00096,1.0,480.0,301.933348,300.0,480.0,,Utility Interactive,
Diehl_AKO_Stiftung__Platinum_100_CS_A_HE__480V_,480,900.886536,100000.0,105544.351563,350.0,-3.924066e-07,3e-05,0.001164,0.000223,2.0,480.0,301.55529,300.0,480.0,,Utility Interactive,
Diehl_AKO_Stiftung__Platinum_100_CS_A__208V_,208,1068.367798,100000.0,106611.117188,350.0,-4.629993e-07,3.5e-05,0.000713,-0.000153,30.0,480.0,304.603192,300.0,480.0,,Utility Interactive,
Diehl_AKO_Stiftung__Platinum_100_CS_A__480V_,480,990.068481,100000.0,106477.945313,350.0,-4.145452e-07,2.8e-05,0.000864,-0.000286,30.0,480.0,304.222701,300.0,480.0,,Utility Interactive,
Direct_Grid_Technologies__DGM_460__208V_,208,6.745725,415.0,446.032867,60.0,-4.7e-05,0.000222,-0.000434,-0.040279,0.1245,65.0,7.433881,55.0,65.0,,Utility Interactive,
Direct_Grid_Technologies__DGM_S460__240V_,240,7.330318,479.0,512.823486,60.0,-4.8e-05,0.000227,-0.001633,-0.027916,0.1437,65.0,8.547058,55.0,65.0,,Utility Interactive,
Dow_Chemical__362589__3_5_kW_2_string___240V_,240,49.825821,3504.0,3677.478027,300.0,-5.604699e-06,-2.8e-05,0.000711,0.000901,1.0512,420.0,12.25826,100.0,420.0,,Utility Interactive,
Dow_Chemical__362590__3_5_kW_3_string___240V_,240,47.846943,3530.0,3712.763428,300.0,-4.377505e-06,-5.7e-05,-0.000451,-0.003315,1.059,420.0,12.375878,100.0,420.0,,Utility Interactive,
Dow_Chemical__362591__3_5_kW_4_string___240V_,240,48.494892,3540.0,3729.978027,300.0,-4.134541e-06,-4e-05,-0.000799,-0.002247,1.062,420.0,12.43326,100.0,420.0,,Utility Interactive,
Dow_Chemical__362592__5_0_kW_2_string___240V_,240,53.034103,4950.0,5241.347656,360.0,-7.926977e-06,-1.1e-05,9.9e-05,-0.000254,1.485,475.0,14.559299,100.0,475.0,,Utility Interactive,
EPC_Power_Corp___50_100100__208V_,208,4980.98,452600.0,485837.0,700.0,-1.71322e-07,2.23132e-05,0.000554197,-0.000187954,135.78,1000.0,694.053,400.0,1000.0,3/21/2022,,N
EPC_Power_Corp___50_100100__480V_,480,9773.95,1036840.0,1086600.0,1000.0,-6.83018e-08,1.55874e-05,0.000717214,8.54236e-05,311.052,1250.0,1086.6,750.0,1250.0,3/21/2022,,N
EPC_Power_Corp___50_100100__690V_,690,12427.2,1499860.0,1556960.0,1150.0,-4.10732e-08,9.42218e-06,1.85481e-07,-0.000216441,449.958,1250.0,1353.88,1050.0,1250.0,3/21/2022,,N
EPC_Power_Corp___50_100122__480V_,480,1340.08,250190.0,257648.0,950.0,-5.99633e-08,1.24556e-05,0.000823709,0.000454726,75.057,1250.0,271.209,710.0,1250.0,5/3/2021,,N
EPC_Power_Corp___50_100181__480V_,480,2274.84,1044200.0,1071120.0,1110.0,-1.79102e-08,4.77364e-06,0.00130574,7.6499e-05,313.26,1500.0,964.97,720.0,1500.0,3/21/2022,,N
EPC_Power_Corp___50_100181__600V_,600,2569.43,1304151.0,1331770.0,1225.0,-1.21438e-08,4.1494e-06,0.000518268,6.45109e-05,391.245,1500.0,1087.16,925.0,1500.0,3/21/2022,,N
EPC_Power_Corp___50_100181__690V_,690,2736.99,1504900.0,1534240.0,1330.0,-8.14075e-09,2.7971e-06,0.00079243,0.000116501,451.47,1500.0,1153.57,1100.0,1500.0,3/21/2022,,N
EPC_Power_Corp___50_100195__480V_,480,1926.09,502268.0,516445.0,980.0,-3.2858e-08,1.4816e-05,0.000950522,0.000112525,150.68,1250.0,526.985,710.0,1250.0,3/21/2022,,N
EPC_Power_Corp___50_100205__480V_,480,1340.08,250190.0,257648.0,950.0,-5.99633e-08,1.24556e-05,0.000823709,0.000454726,75.057,1250.0,271.209,710.0,1250.0,3/21/2022,,N
EPC_Power_Corp___50_100A_BCDEF_G__480V_,480,1537.73,499130.0,514346.0,950.0,-2.70341e-08,3.93446e-05,0.000908591,0.000541661,149.739,1250.0,541.417,710.0,1250.0,1/3/2022,,N
EPC_Power_Corp___HY_LC12_6_7__480V_,480,647.529297,220033.0,230382.625,475.0,-7.324396e-08,-1.4e-05,0.000937,-0.000659,66.0099,600.0,485.016053,455.0,600.0,,Grid Support,
ET_Solar_Industry__ET_P660245BAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660245BBAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660245BBZAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660245WBZAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660250BAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660250BBAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660250BBZAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660250_WBAC__240V_,240,2.182379,240.0,251.694382,32.0,-5.4e-05,-0.00088,0.016182,-0.051276,0.072,37.0,7.865449,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660250_WBZAC__240V_,240,2.165489,240.0,251.718048,32.0,-5.4e-05,-0.000831,0.017571,-0.042407,0.072,37.0,7.866189,25.0,37.0,,Utility Interactive,
ET_Solar_Industry__ET_P660255BBAC,0,1.500083,240.0,252.484085,42.5,-6.3e-05,-0.000445,0.023297,-0.034984,0.072,46.0,5.940802,33.5,46.0,,Utility Interactive,
ET_Solar_Industry__ET_P660255BBZAC,0,1.500083,240.0,252.484085,42.5,-6.3e-05,-0.000445,0.023297,-0.034984,0.072,46.0,5.940802,33.5,46.0,,Utility Interactive,
